assistance_transaction_unique_key,assistance_award_unique_key,award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,total_obligated_amount,total_outlayed_amount_for_overall_award,indirect_cost_federal_share_amount,non_federal_funding_amount,total_non_federal_funding_amount,face_value_of_loan,original_loan_subsidy_cost,total_face_value_of_loan,total_loan_subsidy_cost,disaster_emergency_fund_codes_for_overall_award,outlayed_amount_from_COVID.19_supplementals_for_overall_award,obligated_amount_from_COVID.19_supplementals_for_overall_award,outlayed_amount_from_IIJA_supplemental_for_overall_award,obligated_amount_from_IIJA_supplemental_for_overall_award,action_date,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,Funding_Agency_Name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,treasury_accounts_funding_this_award,federal_accounts_funding_this_award,object_classes_funding_this_award,program_activities_funding_this_award,recipient_uei,recipient_duns,recipient_name,recipient_name_raw,recipient_parent_uei,recipient_parent_duns,recipient_parent_name,recipient_parent_name_raw,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,prime_award_transaction_recipient_county_fips_code,recipient_county_name,prime_award_transaction_recipient_state_fips_code,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,prime_award_transaction_recipient_cd_original,prime_award_transaction_recipient_cd_current,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_scope,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,prime_award_transaction_place_of_performance_county_fips_code,primary_place_of_performance_county_name,prime_award_transaction_place_of_performance_state_fips_code,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,prime_award_transaction_place_of_performance_cd_original,prime_award_transaction_place_of_performance_cd_current,primary_place_of_performance_foreign_location,cfda_number,cfda_title,funding_opportunity_number,funding_opportunity_goals_text,assistance_type_code,assistance_type_description,transaction_description,prime_award_base_transaction_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,highly_compensated_officer_1_name,highly_compensated_officer_1_amount,highly_compensated_officer_2_name,highly_compensated_officer_2_amount,highly_compensated_officer_3_name,highly_compensated_officer_3_amount,highly_compensated_officer_4_name,highly_compensated_officer_4_amount,highly_compensated_officer_5_name,highly_compensated_officer_5_amount,usaspending_permalink,last_modified_date,USAspending_file_name,AnyTag,DeepTech,HighTech,Biotechnology,Quantum,FutureG,AdvMaterials,TrustedAI,SysOfSys,Microelectronics,Space,Renewable,Computing,HMI,DirectedEnergy,Hypersonics,SensorCyber,ComponentTech
8900_DELP0000102_-NONE-_81.126_A000,ASST_NON_DELP0000102_8900,DELP0000102,A000,,SAI NOT AVAILABLE,0,0,,,0,0,2721597857,-86453812,5443195714,0,,,,,,2014-02-18,2014,2014-02-18,2019-01-14,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,KY6SESB2JY94,073460305,OGLETHORPE POWER CORPORATION,OGLETHORPE POWER CORPORATION,KY6SESB2JY94,073460305,OGLETHORPE POWER CORPORATION,OGLETHORPE POWER CORPORATION,,,2100 E EXCHANGE PLACE,,04000,ATLANTA,13121.0,FULTON,13,GA,GEORGIA,30308,0000,GA-05,GA-05,,,,SINGLE ZIP CODE,,,1304000,ATLANTA,,,13,GEORGIA,303062000,GA-05,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,08,,TAS::89 4455::TAS  OGLETHORPE LOAN 1017,TAS::89 4455::TAS  OGLETHORPE LOAN 1017,NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000102_8900/,2014-04-09,FY2014_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000101_-NONE-_81.126_A000,ASST_NON_DELP0000101_8900,DELP0000101,A000,,SAI NOT AVAILABLE,0,0,,,0,0,3462409117,-172774215,6924818234,-1,,,,,,2014-02-18,2014,2014-02-18,2019-01-14,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,JKC9LGLDQDV4,006924989,GEORGIA POWER COMPANY,GEORGIA POWER COMPANY,,,,,,,241 RALPH MCGILL BLVD NE,,04000,ATLANTA,13121.0,FULTON,13,GA,GEORGIA,30308,0000,GA-05,GA-05,,,,SINGLE ZIP CODE,,,1304000,ATLANTA,,,13,GEORGIA,303062000,GA-05,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,08,,TAS::89 4455::TAS  GEORGIA POWER COMPANY  GEORGIA POWER LOAN NUMBER 1021,TAS::89 4455::TAS  GEORGIA POWER COMPANY  GEORGIA POWER LOAN NUMBER 1021,NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000101_8900/,2014-04-09,FY2014_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000054_-NONE-_81.126_0005,ASST_NON_DELP0000054_8900,DELP0000054,0005,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,1292000000,48320800,,,,,,2015-09-15,2015,2011-09-27,2016-09-26,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,GRWVG3NP66A9,832213339,AV SOLAR RANCH 1 LLC,"AV SOLAR RANCH 1, LLC",RQNMMKNVVES8,001807150,EXELON CORPORATION,,,,353 SACRAMENTO STREET,SUITE 2100,40130,LANCASTER,0637.0,LOS ANGELES,06,CA,CALIFORNIA,94111,3620,CA-22,CA-11,,,,SINGLE ZIP CODE,,,0640130,SAN FRANCISCO,,,06,CALIFORNIA,941113620,CA-22,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,11,,"AV SOLAR RANCH 1, LLC LOAN","TAS::89 0209::TAS  AV SOLAR RANCH I, LLC LOAN NUMBER 1166",NON,,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THEN INSTITUTION OF HIGHER EDUCATION),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000054_8900/,2015-10-06,FY2015_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000049_-NONE-_81.126_0001,ASST_NON_DELP0000049_8900,DELP0000049,0001,,SAI NOT AVAILABLE,0,0,,,0,0,350000000,28210000,700000000,56420000,,,,,,2015-07-17,2015,2011-09-19,2016-09-18,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,EY6ZS7MJSX81,968784236,OFC 2 LLC,OFC 2 LLC,,,,,,,6225 NEIL ROAD,,99015,LANDER (COUNTY),3215.0,LANDER,32,NV,NEVADA,89511,1160,NV-02,NV-02,,,,,,,32**015,,32015,,32,NEVADA,99015,NV-02,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,08,,"OFC2, LLC LOAN NUMBER F1021","TAS::89 4576::TAS  OFC2, LLC LOAN NUMBER F1021",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000049_8900/,2015-08-20,FY2015_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DEFO3608GO18121_-NONE-_81.087_0008,ASST_NON_DEFO3608GO18121_8900,DEFO3608GO18121,0008,,SAI NOT AVAILABLE,0,33621260,,,0,53340155,0,0,0,0,,,,,,2015-05-19,2015,2008-10-01,2017-12-31,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,GXMBULGMJE31,800093358,"POET-DSM PROJECT LIBERTY, LLC","POET-DSM PROJECT LIBERTY, LLC",,,,,,,4615 N. LEWIS AVE.,,25590,EMMETSBURG,19147.0,PALO ALTO,19,IA,IOWA,50536,8757,IA-01,IA-04,,,,SINGLE ZIP CODE,,,4659020,SIOUX FALLS,,,46,SOUTH DAKOTA,57104,SD-01,,,81.087000000000003,RENEWABLE ENERGY RESEARCH AND DEVELOPMENT,,,11,,LIBERTY - LAUNCH OF AN INTEGRATED BIO-REFINERY WITH ECO-SUSTAINABLE AND RENEWABLE TECHNOLOGIES - TIA,LIBERTY - LAUNCH OF AN INTEGRATED BIO-REFINERY WITH ECO-SUSTAINABLE AND RENEWABLE TECHNOLOGIES - TIA,NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,C,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DEFO3608GO18121_8900/,2015-06-19,FY2015_089_Assistance_Full_20230909_1.csv,TRUE,,,,,,,,,,,TRUE,,,,,,
8900_DELP0000058_-NONE-_81.126_0001,ASST_NON_DELP0000058_8900,DELP0000058,0001,,SAI NOT AVAILABLE,0,0,,,0,0,800600000,59892000,2401800000,179676000,,,,,,2015-07-17,2015,2011-09-28,2016-09-27,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,KENVGRTCSMH7,968695549,"DESERT SUNLIGHT 300, LLC","DESERT SUNLIGHT 300, LLC",Z4HCXG9DJVW5,167212823,"ESI ENERGY, LLC",,,,620 EIGHTH AVE,44TH FLOOR,61152,RIVERSIDE,0623.0,HUMBOLDT,06,CA,NEW YORK,10018,1618,CA-45,CA-12,,,,SINGLE ZIP CODE,,,0661152,LANCASTER,,,06,CALIFORNIA,93536,CA-45,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,08,,"DESERT SUNLIGHT 300, LLC LOAN NUMBER F1039","DESERT SUNLIGHT 300, LLC LOAN NUMBER F1039",NON,,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000058_8900/,2015-08-20,FY2015_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000035_-NONE-_81.126_0003,ASST_NON_DELP0000035_8900,DELP0000035,0003,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,967000000,71654700,,,,,,2017-03-06,2017,2011-08-04,2041-08-03,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,Q7BZPFSS6LK2,832747971,"AGUA CALIENTE SOLAR, LLC","AGUA CALIENTE SOLAR, LLC",,,,,USA,UNITED STATES,5790 FLEET STREET,SUITE 200,,CARLSBAD,06073,SAN DIEGO,06,CA,CALIFORNIA,92008,4703,CA-49,CA-49,,,,CITY-WIDE,USA,UNITED STATES,CA11194,CARLSBAD,06073,SAN DIEGO,06,CALIFORNIA,,CA-49,CA-49,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,07,,"TAS::89 4576::TAS
AGUA CALIENTE SOLAR, LLC
LOAN NUMBER 1170. MOD 001-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 4576::TAS  AGUA CALIENTE SOLAR, LLC  LOAN NUMBER 1170",NON,,X,OTHER,C,,C,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000035_8900/,2017-07-05,FY2017_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000036_-NONE-_81.126_0002,ASST_NON_DELP0000036_8900,DELP0000036,0002,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,1015000000,1167250,,,,,,2017-03-06,2017,2011-08-04,2041-08-03,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,CAZZCJCGX8M8,832720002,RECORD HILL WIND LLC,RECORD HILL WIND LLC,,,,,USA,UNITED STATES,150 ORFORD RD,,,LYME,33009,GRAFTON,33,NH,NEW HAMPSHIRE,03768,3308,NH-02,NH-02,,,,CITY-WIDE,USA,UNITED STATES,NH44260,TOWN OF LYME,33009,GRAFTON,33,NEW HAMPSHIRE,,NH-02,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,07,,"TAS::89 4576::TAS
RECORD HILL WIND, LLC
LOAN NUMBER 1217","RECORD HILL WIND, LLC LOAN NUMBER 1217",NON,,X,OTHER,C,,C,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000036_8900/,2017-07-05,FY2017_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000051_-NONE-_81.126_0002,ASST_NON_DELP0000051_8900,DELP0000051,0002,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,692221000,104871482,,,,,,2017-03-06,2017,2011-09-21,2041-09-20,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,ELZLFRBJ2GG6,831822981,"TONOPAH SOLAR ENERGY, LLC",TONOPAH SOLAR ENERGY,,,,,USA,UNITED STATES,520 BROADWAY FL 6,,,SANTA MONICA,06037,LOS ANGELES,06,CA,CALIFORNIA,90401,2420,CA-33,CA-36,,,,CITY-WIDE,USA,UNITED STATES,CA70000,SANTA MONICA,06037,LOS ANGELES,06,CALIFORNIA,,CA-33,CA-36,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,08,,"TAS::89 4572::TAS
TONOPAH SOLAR ENERGY, LLC
LOAN NUMBER 1143. MOD 001-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 4572::TAS  TONOPAH SOLAR ENERGY, LLC  LOAN NUMBER 1143",NON,,X,OTHER,L,,C,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000051_8900/,2017-07-05,FY2017_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000052_-NONE-_81.126_0002,ASST_NON_DELP0000052_8900,DELP0000052,0002,,SAI  NOT AVAILABLE,0,0,,,0,0,0,0,330260600,9808740,,,,,,2017-03-06,2017,2011-09-23,2041-09-22,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,CSVSN33CH5L7,968267257,"MESQUITE SOLAR 1, LLC","MESQUITE SOLAR 1, LLC",,,,,USA,UNITED STATES,101 ASH STREET,,,SAN DIEGO,06073,SAN DIEGO,06,CA,CALIFORNIA,92101,3017,CA-52,CA-50,,,,CITY-WIDE,USA,UNITED STATES,CA66000,SAN DIEGO,06073,SAN DIEGO,06,CALIFORNIA,,CA-52,CA-90,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,07,,"TAS::89 0209::TAS
MESQUITE SOLAR 1, LLC LOAN NUMBER 1169","MESQUITE SOLAR 1, LLC LOAN NUMBER 1169",NON,,X,OTHER,C,,C,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000052_8900/,2017-07-05,FY2017_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000044_-NONE-_81.126_0007,ASST_NON_DELP0000044_8900,DELP0000044,0007,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,173267004,26527178,,,,,,2017-03-06,2017,2011-09-02,2041-09-01,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,R14DT4NGWU54,961536468,KEPCO SOLAR OF ALAMOSA LLC,"COGENTRIX OF ALAMOSA, LLC",XJXYXCZL36Z4,175406842,THE CARLYLE GROUP L P,,USA,UNITED STATES,4533 LANE 2 N,,,MOSCA,08003,ALAMOSA,08,CO,COLORADO,81146,9702,CO-03,CO-03,,,,CITY-WIDE,USA,UNITED STATES,CO01090,ALAMOSA,08003,ALAMOSA,08,COLORADO,,CO-03,CO-03,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,07,,"TAS::89 0208::TAS
COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232. MOD 004-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 0208::TAS  COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232",NON,,X,OTHER,C,,C,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000044_8900/,2017-07-05,FY2017_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000043_-NONE-_81.126_0002,ASST_NON_DELP0000043_8900,DELP0000043,0002,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,0,78833242,,,,,,2017-03-06,2017,2011-09-01,2041-08-31,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,PJ8ADGQ1HCP3,800572237,CUBICPV INC,1366 TECHNOLOGIES INC.,PJ8ADGQ1HCP3,800572237,CUBICPV INC,1366 TECHNOLOGIES INC.,USA,UNITED STATES,6 PRESTON CT,,,LEXINGTON,25017,MIDDLESEX,25,MA,MASSACHUSETTS,02421,3102,MA-05,MA-05,,,,CITY-WIDE,USA,UNITED STATES,MA04615,TOWN OF BEDFORD,25017,MIDDLESEX,25,MASSACHUSETTS,,MA-06,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,07,,"TAS::89 0208::TAS
1366 TECHNOLOGIES, INC
LOAN NUMBER 1270. MOD 001 - CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 0208::TAS  1366 TECHNOLOGIES, INC  LOAN NUMBER 1270",NON,,X,OTHER,C,,C,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000043_8900/,2017-07-05,FY2017_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000054_-NONE-_81.126_0006,ASST_NON_DELP0000054_8900,DELP0000054,0006,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,1292000000,48320800,,,,,,2017-03-06,2017,2011-09-27,2041-09-26,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,GRWVG3NP66A9,832213339,AV SOLAR RANCH 1 LLC,"AV SOLAR RANCH 1, LLC",RQNMMKNVVES8,001807150,EXELON CORPORATION,,USA,UNITED STATES,4601 WESTOWN PKWY,SUITE 300,,WEST DES MOINES,19153,POLK,19,IA,IOWA,50266,1034,IA-03,IA-03,,,,CITY-WIDE,USA,UNITED STATES,IA83910,WEST DES MOINES,19049,DALLAS,19,IOWA,,IA-03,IA-03,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,07,,"TAS::89 0209::TAS
AV SOLAR RANCH I, LLC LOAN NUMBER 1166. MOD 004-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 0209::TAS  AV SOLAR RANCH I, LLC LOAN NUMBER 1166",NON,,X,OTHER,C,,C,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000054_8900/,2017-07-05,FY2017_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000046_-NONE-_81.126_0003,ASST_NON_DELP0000046_8900,DELP0000046,0003,,SAI NOT AVAILABLE,0,0,,,0,0,0,0,2248220270,323743641,,,,,,2017-03-06,2017,2011-09-12,2041-09-11,089,Department of Energy,8900.0,Department of Energy,893030.0,HEADQUARTERS PROCUREMENT SERVICES,089,Department of Energy,8900.0,Department of Energy,894009.0,,,,,,L59KEYPUJ3R3,009497361,MOJAVE SOLAR LLC,MOJAVE SOLAR LLC,,219801584,,,USA,UNITED STATES,42134 HARPER LAKE RD,,33924,HINKLEY,06071,SAN BERNARDINO,06,CA,CALIFORNIA,92347,9305,CA-08,CA-23,,,,SINGLE ZIP CODE,USA,UNITED STATES,CA65000,HINKLEY,06071,SAN BERNARDINO,06,CALIFORNIA,92347-9305,CA-08,CA-23,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,08,GUARANTEED/INSURED LOAN (F),"TAS::89 0208::TAS
MOJAVE SOLAR LLC LOAN NUMBER 1131. MOD 002-CORRECTION OF ISSUING, ADMINISTRATION AND SPONORING OFFICES.",TAS::89 0208::TAS  MOJAVE SOLAR LLC LOAN NUMBER 1131,NON,NOT RECOVERY ACT,Q,FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS),C,CORRECT AN EXISTING RECORD,C,REVISION,2.0,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000046_8900/,2019-02-04,FY2017_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000114_-NONE-_81.126_0001,ASST_NON_DELP0000114_8900,DELP0000114,0001,,SAI NOT AVAILABLE,0,0,,,0,0,605802134,6406104,605802134,6406104,,,,,,2018-01-30,2018,2015-06-23,2045-06-22,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,XCALPX1W3FE7,079803324,"MEAG POWER SPVP, LLC","MEAG POWER SPVP, LLC",,,,,USA,UNITED STATES,1470 RIVEREDGE PARKWAY,,04000,ATLANTA,13121,FULTON,13,GA,GEORGIA,30328,4640,GA-06,GA-05,,,,City-wide,USA,UNITED STATES,GA04000,ATLANTA,13067,COBB,13,GEORGIA,CITY-WIDE,GA-12,GA-05,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,07,,"MEAG POWER SPVP, LLC SPVP NOTE 1 UNIT 3 LOAN 1308",MEAG SPVP,NON,,X,,C,,C,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000114_8900/,2018-03-20,FY2018_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000024_-NONE-_81.126_0003,ASST_NON_DELP0000024_8900,DELP0000024,0003,,SAI NOT AVAILABLE,0,0,,,0,0,513763552,114261014,513763552,114261014,,,,,,2018-07-12,2018,2011-04-05,2045-04-04,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,NB4KAL1D1FF3,798917154,"SOLAR PARTNERS I, LLC","SOLAR PARTNERS I, LLC",,,,,USA,UNITED STATES,"1999 HARRISON ST, STE 2150",,53000,OAKLAND,06001,ALAMEDA,06,CA,CALIFORNIA,94612,3520,CA-25,CA-12,,,,County-wide,USA,UNITED STATES,CA**001,,06001,ALAMEDA,06,CALIFORNIA,,CA-25,CA-90,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,07,DIRECT LOAN (E),"TAS::89 4576::TAS
SOLAR PARTNERS I, LLC LOAN 1059. MOD 001-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 4576::TAS  SOLAR PARTNERS I, LLC LOAN 1059",NON,NOT RECOVERY ACT,X,OTHER,,,C,REVISION,2.0,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000024_8900/,2018-08-02,FY2018_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000026_-NONE-_81.126_0001,ASST_NON_DELP0000026_8900,DELP0000026,0001,,SAI  NOT AVAILABLE,0,0,,,0,0,509529063,115153568,509529063,115153568,,,,,,2018-07-12,2018,2011-04-05,2045-04-04,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,JF3JFS5N2B87,798917246,"SOLAR PARTNERS VIII, LLC","SOLAR PARTNERS VIII, LLC",,,,,USA,UNITED STATES,"1999 HARRISON ST, #2150",OAKLAND,53000,OAKLAND,06001,ALAMEDA,06,CA,CALIFORNIA,94612,0001,CA-25,CA-12,,,,County-wide,USA,UNITED STATES,CA**071,,06071,SAN BERNARDINO,06,CALIFORNIA,,CA-25,CA-90,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,07,DIRECT LOAN (E),"TAS::89 4576::TAS
SOLAR PARTNERS VIII, LLC LOAN 1109
MOD 1 CHANGING THE POP","TAS::89 4576::TAS
SOLAR PARTNERS VIII, LLC LOAN 1109
MOD 1 CHANGING THE POP",NON,NOT RECOVERY ACT,X,OTHER,,,C,REVISION,2.0,NON-AGGREGATE RECORD,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000026_8900/,2018-08-02,FY2018_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
8900_DELP0000111_-NONE-_81.126_-NONE-,ASST_NON_DELP0000111_8900,DELP0000111,,,NO SAI NUMBER,0,0,,,0,0,0,0,259000000,0,,,,,,2015-03-25,2015,2015-03-24,2020-03-23,089,Department of Energy,8900.0,Department of Energy,,,,,,,,,,,,,KGKLV43K3JK3,792796930,ARCONIC INC.,ALCOA INC.,JHWNUX2YXN31,001339472,"ALCOA EXTRUSIONS, INC.","ALCOA EXTRUSIONS, INC.",,,100 TECHNICAL DR,,53736,NEW KENSINGTON,42129.0,WESTMORELAND,42,PA,PENNSYLVANIA,15069,,PA-02,PA-14,,,,SINGLE ZIP CODE,,,4700540,ALCOA,,,47,TENNESSEE,37701,TN-02,,,81.126000000000005,FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES,,,11,,ALCOA LOAN,ALCOA LOAN,NON,,M,NONPROFIT WITH 501C3 IRS STATUS (OTHER THEN INSTITUTION OF HIGHER EDUCATION),,,A,,2.0,,,,,,,,,,,,https://www.usaspending.gov/award/ASST_NON_DELP0000111_8900/,2015-04-20,FY2015_089_Assistance_Full_20230909_1.csv,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,
