"Fiscal_Year","PlatformPortfolioUAV","IsRemotelyOperated","EntityID","Action_Obligation_Then_Year","NumberOfActions","AnySmall","AllSmall","EntityText","EntityCategory","EntitySizeCode","IsEntityAbove2016constantOneMillionThreshold","IsEntityAbove2018constant10ThousandThreshold","IsEntityAbove2016constantReportingThreshold","IsEntityAbove1990constantReportingThreshold","AnyEntityUSplaceOfPerformance","AnyEntityForeignPlaceOfPerformance","ObligatedAmountIsSmall","Top100Federal","Top6","UnknownCompany","EntitySizeText","EntitySmall","EntitySizeText.sum","Action_Obligation_OMB23_GDP21","dFYear","EntityCount","pos","pct"
1991,"Remotely Operated",1,683298,1e+05,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",188267.883155326,1991-01-01,1,37,0.000865152443407653
1991,"Remotely Operated",1,684160,2165000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",4075999.67031281,1991-01-01,1,6,0.0187305503997757
1991,"Remotely Operated",1,697313,1517000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",2856023.7874663,1991-01-01,1,8,0.0131243625664941
1991,"Remotely Operated",1,705817,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",0,1991-01-01,1,62,NA
1991,"Remotely Operated",1,739727,52000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",97899.2992407697,1991-01-01,1,48,0.00044987927057198
1991,"Remotely Operated",1,762859,42000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",79072.510925237,1991-01-01,1,51,0.000363364026231214
1991,"Remotely Operated",1,842092,105000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",197681.277313093,1991-01-01,1,34,0.000908410065578036
1991,"Remotely Operated",1,842663,240000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",451842.919572783,1991-01-01,1,22,0.00207636586417837
1991,"Remotely Operated",1,984427,123000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",231569.496281051,1991-01-01,1,32,0.00106413750539141
1992,"Remotely Operated",1,14793,70110,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",126867.805888775,1992-01-01,1,35,0.000390689040389479
1992,"Remotely Operated",1,19591,1705274,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",3085784.77847918,1992-01-01,1,10,0.00950266527829308
1992,"Remotely Operated",1,21267,342720,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",620170.224421639,1992-01-01,1,15,0.00190981240796295
1992,"Remotely Operated",1,41487,1715817,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",3104862.90253403,1992-01-01,1,9,0.0095614163060042
1992,"Remotely Operated",1,44946,32372,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",58578.8705210589,1992-01-01,1,43,0.000180393461923951
1992,"Remotely Operated",1,52457,116340,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",210523.470790189,1992-01-01,1,31,0.000648306417899186
1992,"Remotely Operated",1,53297,235000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",425245.106031411,1992-01-01,1,21,0.00130954107105302
1992,"Remotely Operated",1,57044,14974207,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",27096630.823197,1992-01-01,1,4,0.083443996055105
1992,"Remotely Operated",1,58319,1779898,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",3220820.90951105,1992-01-01,1,8,0.00991850865227717
1992,"Remotely Operated",1,63059,-47908,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",-86692.0959138418,1992-01-01,1,47,NA
1992,"Remotely Operated",1,68280,-33849,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",-61251.5812513074,1992-01-01,1,46,NA
1992,"Remotely Operated",1,95671,58342,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",105572.978621636,1992-01-01,1,37,0.0003251116815633
1992,"Remotely Operated",1,118595,94350,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",170731.386187505,1992-01-01,1,34,0.000525766808739799
1992,"Remotely Operated",1,122188,57692,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",104396.76875389,1992-01-01,1,38,0.000321489546685919
1992,"Remotely Operated",1,127058,388246,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",702551.963558601,1992-01-01,1,14,0.00216350673477469
1992,"Remotely Operated",1,136158,180318,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",326295.093742008,1992-01-01,1,25,0.00100482479510697
1992,"Remotely Operated",1,137468,105060,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",190111.705700681,1992-01-01,1,32,0.000585448446488641
1992,"Remotely Operated",1,140955,34840,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",63044.84891121,1992-01-01,1,41,0.000194146429427606
1992,"Remotely Operated",1,165996,34990,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",63316.2819576131,1992-01-01,1,40,0.000194982306707001
1992,"Remotely Operated",1,168863,95000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",171907.596055251,1992-01-01,1,33,0.00052938894361718
1992,"Remotely Operated",1,177915,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",0,1992-01-01,1,45,NA
1992,"Remotely Operated",1,188980,295183,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",534149.472909234,1992-01-01,1,19,0.00164491175309211
1992,"Remotely Operated",1,200821,336675,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",609231.472651597,1992-01-01,1,16,0.00187612655360331
1992,"Remotely Operated",1,291169,-285088,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",-515882.02888631,1992-01-01,1,49,NA
1992,"Remotely Operated",1,311890,314160,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",568489.372386502,1992-01-01,1,17,0.00175066137396603
1992,"Remotely Operated",1,388871,-85576,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",-154854.36252657,1992-01-01,1,48,NA
1992,"Remotely Operated",1,443122,119770,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",216730.239784605,1992-01-01,1,30,0.000667420145021364
1992,"Remotely Operated",1,465955,4397132,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",7956846.22797494,1992-01-01,1,6,0.0245030848886873
1992,"Remotely Operated",1,467360,154911,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",280319.764342263,1992-01-01,1,27,0.000863243901522957
1992,"Remotely Operated",1,587480,196603,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",355763.674813164,1992-01-01,1,23,0.00109557320507335
1992,"Remotely Operated",1,587828,271004,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",490396.275382708,1992-01-01,1,20,0.00151017390816874
1992,"Remotely Operated",1,636319,460460,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",833227.070311589,1992-01-01,1,13,0.00256592034713649
1992,"Remotely Operated",1,649350,3605810,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",6524906.62033669,1992-01-01,1,7,0.0200934310187817
1992,"Remotely Operated",1,653876,949095,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",1717438.31450588,1992-01-01,1,11,0.00528884630991944
1992,"Remotely Operated",1,656059,121412,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",219701.526865896,1992-01-01,1,29,0.000676570214973148
1992,"Remotely Operated",1,656110,33125,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",59941.4644140021,1992-01-01,1,42,0.000184589565866517
1992,"Remotely Operated",1,665531,45805310,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",82887165.5649006,1992-01-01,1,2,0.255250786031131
1992,"Remotely Operated",1,669501,160000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",289528.582829897,1992-01-01,1,26,0.00089160243135525
1992,"Remotely Operated",1,673037,192146,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",347698.494227708,1992-01-01,1,24,0.00107073650484491
1992,"Remotely Operated",1,673157,67872489,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",122818909.708173,1992-01-01,1,1,0.378220476340828
1992,"Remotely Operated",1,673331,8883387,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",16074965.3052471,1992-01-01,1,5,0.0495028090491851
1992,"Remotely Operated",1,675069,223093,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",403698.750807939,1992-01-01,1,22,0.00124318913261461
1992,"Remotely Operated",1,682276,29174,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",52791.9179717463,1992-01-01,1,44,0.000162572558327238
1992,"Remotely Operated",1,684160,531230,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",961289.181604538,1992-01-01,1,12,0.00296028724755531
1992,"Remotely Operated",1,697313,299088,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",541215.779883926,1992-01-01,1,18,0.00166667242493237
1992,"Remotely Operated",1,780616,67080,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",121384.858351434,1992-01-01,1,36,0.000373804319345689
1992,"Remotely Operated",1,842092,143701,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",260034.668007744,1992-01-01,1,28,0.00080077600617613
1992,"Remotely Operated",1,878988,36180,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",65469.6507924104,1992-01-01,1,39,0.000201613599790206
1992,"Remotely Operated",1,967590,21933386,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",39689638.5327569,1992-01-01,1,3,0.122224126784083
1993,"Remotely Operated",1,19591,548056,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",963224.67605389,1993-01-01,1,14,0.00236051404451286
1993,"Remotely Operated",1,20699,13308433,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",23389965.7429349,1993-01-01,1,2,0.0573203158198403
1993,"Remotely Operated",1,48461,39600,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",69598.1745875131,1993-01-01,1,31,0.000170559862792688
1993,"Remotely Operated",1,58319,622946,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",1094846.07238871,1993-01-01,1,12,0.00268307031028418
1993,"Remotely Operated",1,58335,2563219,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",4504933.42090986,1993-01-01,1,7,0.0110399565895861
1993,"Remotely Operated",1,68280,283683,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",498581.286906805,1993-01-01,1,20,0.00122184175648025
1993,"Remotely Operated",1,73928,259788,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",456585.115650021,1993-01-01,1,21,0.00111892438472694
1993,"Remotely Operated",1,104273,49062,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",86227.9202427416,1993-01-01,1,26,0.000211313333038759
1993,"Remotely Operated",1,104333,96200,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",169074.35341714,1993-01-01,1,24,0.000414339868703448
1993,"Remotely Operated",1,109193,35891,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",63079.4970737483,1993-01-01,1,32,0.000154584950391221
1993,"Remotely Operated",1,121093,46251,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",81287.5043648249,1993-01-01,1,28,0.000199206167020823
1993,"Remotely Operated",1,128432,296772,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",521585.592643571,1993-01-01,1,18,0.00127821695961393
1993,"Remotely Operated",1,202251,92204,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",162051.264890582,1993-01-01,1,25,0.000397128828003459
1993,"Remotely Operated",1,211114,1108600,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",1948397.38251811,1993-01-01,1,9,0.00477481474474681
1993,"Remotely Operated",1,254442,299806,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",526917.937635958,1993-01-01,1,17,0.00129128460162688
1993,"Remotely Operated",1,287627,820064,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",1441286.80416501,1993-01-01,1,10,0.00353207079093996
1993,"Remotely Operated",1,388871,1347718,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",2368654.36006904,1993-01-01,1,8,0.00580471204957665
1993,"Remotely Operated",1,465955,4002868,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",7035159.24027195,1993-01-01,1,5,0.0172406216378091
1993,"Remotely Operated",1,467360,1073,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",1885.8293265758,1993-01-01,1,34,4.62148315092308e-06
1993,"Remotely Operated",1,504394,317188,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",557467.318208689,1993-01-01,1,16,0.00136615004443149
1993,"Remotely Operated",1,587828,139637,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",245416.169315065,1993-01-01,1,23,0.000601425948504609
1993,"Remotely Operated",1,588073,608009,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",1068593.85183786,1993-01-01,1,13,0.00261873564688685
1993,"Remotely Operated",1,594624,193633,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",340315.740906665,1993-01-01,1,22,0.000833990351316578
1993,"Remotely Operated",1,635574,293500,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",515834.955591795,1993-01-01,1,19,0.00126412423559732
1993,"Remotely Operated",1,649350,12721766,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",22358881.0891285,1993-01-01,1,3,0.0547935016020374
1993,"Remotely Operated",1,661783,-4566462,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",-8025692.41220313,1993-01-01,1,37,NA
1993,"Remotely Operated",1,665531,-384944,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",-676550.497939789,1993-01-01,1,35,NA
1993,"Remotely Operated",1,668856,-2370549,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",-4166310.18106703,1993-01-01,1,36,NA
1993,"Remotely Operated",1,673157,638280,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",1121796.0322151,1993-01-01,1,11,0.00274911487937668
1993,"Remotely Operated",1,673331,7308290,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",12844536.4483883,1993-01-01,1,4,0.0314772964557872
1993,"Remotely Operated",1,674622,181018990,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",318146244.183719,1993-01-01,1,1,0.779660962052296
1993,"Remotely Operated",1,692579,44198,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",77679.2959701743,1993-01-01,1,29,0.000190363757972505
1993,"Remotely Operated",1,706138,332588,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",584533.274992722,1993-01-01,1,15,0.00143247887996198
1993,"Remotely Operated",1,1008310,31416,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",55214.551839427,1993-01-01,1,33,0.000135310824482199
1993,"Remotely Operated",1,1013870,42150,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",74079.8752238302,1993-01-01,1,30,0.000181542884260399
1993,"Remotely Operated",1,1044856,47068,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",82723.4060981077,1993-01-01,1,27,0.000202725040957733
1993,"Remotely Operated",1,1056264,2617600,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",4600509.64142106,1993-01-01,1,6,0.0112741792132863
1994,"Remotely Operated",1,17802,48042,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",82971.1909921741,1994-01-01,1,19,0.000154934696196223
1994,"Remotely Operated",1,19591,54904558,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",94823208.1961389,1994-01-01,1,3,0.177066338069145
1994,"Remotely Operated",1,48229,2123025,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",3666581.59019526,1994-01-01,1,7,0.00684672231364193
1994,"Remotely Operated",1,64640,-166826,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",-288117.728413897,1994-01-01,1,25,NA
1994,"Remotely Operated",1,73928,51459,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",88872.5389714477,1994-01-01,1,17,0.000165954467581729
1994,"Remotely Operated",1,150908,32536,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",56191.4714233666,1994-01-01,1,23,0.000104928089493366
1994,"Remotely Operated",1,160162,49895,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",86171.4244734717,1994-01-01,1,18,0.000160910592121696
1994,"Remotely Operated",1,247164,260217,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",449409.150460234,1994-01-01,1,13,0.000839195742060956
1994,"Remotely Operated",1,287627,46011,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",79463.5416664778,1994-01-01,1,20,0.000148384753063661
1994,"Remotely Operated",1,324839,35188,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",60771.6220938476,1994-01-01,1,22,0.000113480747882117
1994,"Remotely Operated",1,332097,142357,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",245858.412140896,1994-01-01,1,14,0.000459099091345191
1994,"Remotely Operated",1,342263,37500,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unlabeled Vendor","Unlabeled Vendor","Unlabeled Vendor",64764.5739604207,1994-01-01,1,21,0.000120936911605644
